"","BEGIN_IMAGE_NUM","CMTE_NM","CMTE_ID","RECEIPT_DT","lobbyist_registrant_pac"
"1842",10990817192,"CF INDUSTRIES INC. EMPLOYEES' GOOD GOVERNMENT FUND","C00076588","28-JUN-10",""
"1843",14940353909,"CF INDUSTRIES INC. EMPLOYEES' GOOD GOVERNMENT FUND","C00076588","17-FEB-14","Y"
"1844",10930330972,"CH2M HILL COMPANIES LTD PAC","C00143305","17-FEB-10","Y"
"1845",201712229090330528,"CH2M HILL COMPANIES LTD PAC","C00143305","22-DEC-17","Y"
"1846",29933387087,"CH2M HILL COMPANIES LTD PAC","C00143305","23-MAR-09","Y"
"1847",15970262887,"CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","C00082040","10-FEB-15","Y"
"1848",29933397467,"CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","C00082040","26-MAR-09","Y"
"1849",29933628313,"CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","C00082040","30-APR-09","Y"
"1850",11972745415,"CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","C00082040","19-DEC-11","Y"
"1851",14941102239,"CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","C00082040","18-APR-14","Y"
"1852",29991980893,"THE CHANGING TIDE (TIDE) PAC","C00327437","17-APR-09","Y"
"1853",29991791474,"CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","C00370114","25-MAR-09","Y"
"1854",14940330019,"CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","C00370114","05-FEB-14","Y"
"1855",29992558502,"CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","C00370114","31-JUL-09","Y"
"1856",13961662089,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","18-APR-13","Y"
"1857",14950092703,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","29-AUG-14","Y"
"1858",201605279017316736,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","27-MAY-16","Y"
"1859",201808229121508832,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","22-AUG-18","Y"
"1860",13961176755,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","18-MAR-13","Y"
"1861",29991868706,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","27-MAR-09","Y"
"1862",10990676432,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","17-MAY-10","Y"
"1863",11930207198,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","26-JAN-11","Y"
"1864",12972040661,"CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00426775","17-AUG-12","Y"
"1865",13941313617,"CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","C00212423","01-AUG-13",""
"1866",13941605218,"CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","C00212423","19-SEP-13","Y"
"1867",29992549393,"CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","C00212423","30-JUL-09","Y"
"1868",201710030300175040,"CHEMOURS COMPANY POLITICAL ACTION COMMITTEE CHEMOURS PAC; THE","C00656868","02-OCT-17","Y"
"1869",201511029003261984,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","02-NOV-15","Y"
"1870",14950036539,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","18-AUG-14","Y"
"1871",13964594126,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","10-SEP-13",""
"1872",13962705762,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","24-MAY-13",""
"1873",14940040102,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","16-JAN-14","Y"
"1874",13942238935,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","24-OCT-13","Y"
"1875",13964596038,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","10-SEP-13",""
"1876",13964596018,"CHESAPEAKE ENERGY CORPORATION FED PAC","C00389288","10-SEP-13",""
"1877",14960408216,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","12-FEB-14","Y"
"1878",14970786752,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","17-SEP-14","Y"
"1879",201608229023704000,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","22-AUG-16","Y"
"1880",11932161976,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","10-AUG-11","Y"
"1881",11930425535,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","28-FEB-11","Y"
"1882",29933361363,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","C00035006","17-MAR-09","Y"
"1883",29933737371,"CHICAGO BRIDGE & IRON COMPANY POLITICAL ACTION COMMITTEE","C00104885","11-MAY-09","Y"
"1884",13961221394,"CHICAGO BRIDGE & IRON COMPANY POLITICAL ACTION COMMITTEE","C00104885","23-MAR-13","Y"
"1885",201707269069813248,"CHICAGO BRIDGE & IRON COMPANY POLITICAL ACTION COMMITTEE","C00104885","26-JUL-17",""
"1886",29933396696,"CHICAGO BRIDGE & IRON COMPANY POLITICAL ACTION COMMITTEE","C00104885","25-MAR-09","Y"
"1887",201803139096541184,"CHICAGO LATINO PUBLIC AFFAIRS COMMITTEE","C00673251","13-MAR-18","Y"
"1888",201512139004176512,"CHILEAN GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596379","13-DEC-15","Y"
"1889",201512139004176544,"CHINESE GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596387","13-DEC-15","Y"
"1890",10932100898,"CHROMALLOY GAS TURBINE CORPORATION POLITICAL ACTION COMMITTEE","C00235911","09-DEC-10","Y"
"1891",10930560907,"CHROMALLOY GAS TURBINE CORPORATION POLITICAL ACTION COMMITTEE","C00235911","14-APR-10","Y"
"1892",29934506507,"CHROMALLOY GAS TURBINE CORPORATION POLITICAL ACTION COMMITTEE","C00235911","10-SEP-09","Y"
"1893",29934317210,"CHROMALLOY GAS TURBINE CORPORATION POLITICAL ACTION COMMITTEE","C00235911","19-JUL-09",""
"1894",29933398606,"CHRYSLER SERVICE CONTRACTS INC. POLITICAL SUPPORT CMTE","C00043687","26-MAR-09","Y"
"1895",11932313788,"CHS INC. POLITICAL ACTION COMMITTEE","C00149104","01-SEP-11","Y"
"1896",11932313784,"CHS INC. POLITICAL ACTION COMMITTEE","C00149104","01-SEP-11","Y"
"1897",11932313792,"CHS INC. POLITICAL ACTION COMMITTEE","C00149104","01-SEP-11","Y"
"1898",15950622653,"CHS INC. POLITICAL ACTION COMMITTEE","C00149104","18-FEB-15","Y"
"1899",29933355876,"CHS INC. POLITICAL ACTION COMMITTEE","C00149104","16-MAR-09","Y"
"1900",201602029008435296,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","02-FEB-16","Y"
"1901",201603299012196736,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","29-MAR-16","Y"
"1902",201601229004565664,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","22-JAN-16","Y"
"1903",29991879023,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","06-APR-09","Y"
"1904",29934242843,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","13-JUL-09","Y"
"1905",15971200805,"CHUBB GROUP HOLDINGS INC. LEGACY POLITICAL ACTION COMMITTEE","C00229203","08-JUN-15","Y"
"1906",11971565826,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","12-OCT-11","Y"
"1907",201601229004565664,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","22-JAN-16","Y"
"1908",29933399587,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","27-MAR-09","Y"
"1909",201612139040606624,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","13-DEC-16","Y"
"1910",201603299012196736,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","29-MAR-16","Y"
"1911",29933565591,"CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE","C00348938","17-APR-09","Y"
"1912",29991778862,"CIGAR-PAC","C00121350","20-MAR-09","Y"
"1913",201706060300158496,"CIGAR-PAC","C00121350","02-JUN-17",""
"1914",11030582896,"CIGAR-PAC","C00121350","16-MAR-11",""
"1915",10990640555,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","28-APR-10","Y"
"1916",29991784011,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","20-MAR-09","Y"
"1917",11971769485,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","26-OCT-11","Y"
"1918",201805249113320896,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","24-MAY-18","Y"
"1919",201612169040651040,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","16-DEC-16","Y"
"1920",201607289021958912,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","28-JUL-16","Y"
"1921",11931535477,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","26-SEP-11","Y"
"1922",12970425263,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","16-FEB-12","Y"
"1923",12951577148,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","23-APR-12","Y"
"1924",13960783422,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","01-FEB-13","Y"
"1925",13944072999,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","17-DEC-13","Y"
"1926",14952597000,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","20-NOV-14","Y"
"1927",201712059089120352,"CINCINNATI BELL INC FEDERAL PAC","C00087478","05-DEC-17","Y"
"1928",29993317476,"CINCINNATI BELL INC FEDERAL PAC","C00087478","11-NOV-09",""
"1929",12970078818,"CINCINNATI BELL INC FEDERAL PAC","C00087478","12-JAN-12",""
"1930",13964827880,"CINCINNATI BELL INC FEDERAL PAC","C00087478","07-NOV-13","Y"
"1931",29933400677,"CISCO SYSTEMS INC. FEDERAL PAC AKA CISCO SYSTEMS EPAC","C00362707","29-MAR-09","Y"
"1932",13961062710,"CISCO SYSTEMS INC. FEDERAL PAC AKA CISCO SYSTEMS EPAC","C00362707","20-FEB-13","Y"
"1933",13941757243,"CISCO SYSTEMS INC. FEDERAL PAC AKA CISCO SYSTEMS EPAC","C00362707","10-OCT-13","Y"
"1934",29030063954,"CIT GROUP INC PAC (CIT PAC)","C00379420","09-APR-09",""
"1935",201709149074690880,"CIT GROUP INC PAC (CIT PAC)","C00379420","14-SEP-17",""
"1936",201610129032274784,"CIT GROUP INC PAC (CIT PAC)","C00379420","12-OCT-16","Y"
"1937",201605209015564608,"CIT GROUP INC PAC (CIT PAC)","C00379420","20-MAY-16","Y"
"1938",12972054825,"CIT GROUP INC PAC (CIT PAC)","C00379420","20-AUG-12",""
"1939",13944246689,"CIT GROUP INC PAC (CIT PAC)","C00379420","20-DEC-13","Y"
"1940",14960632514,"CIT GROUP INC PAC (CIT PAC)","C00379420","10-APR-14","Y"
"1941",13940105740,"CIT GROUP INC PAC (CIT PAC)","C00379420","13-FEB-13",""
"1942",13940773701,"CIT GROUP INC PAC (CIT PAC)","C00379420","29-MAY-13","Y"
"1943",201805140300211520,"CITIEZENS AGAINST EXCESSIVE REGULATIONS PAC","C00678763","14-MAY-18","Y"
"1944",12972038246,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","17-AUG-12","Y"
"1945",29991794952,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","26-MAR-09","Y"
"1946",10991865621,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","22-NOV-10",""
"1947",11930475869,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","11-MAR-11","Y"
"1948",13941316891,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","02-AUG-13","Y"
"1949",14940176554,"CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","C00039305","30-JAN-14","Y"
"1950",201610199033052672,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","19-OCT-16","Y"
"1951",14940188277,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","30-JAN-14","Y"
"1952",12970040644,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","05-JAN-12","Y"
"1953",11930475862,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","11-MAR-11","Y"
"1954",29991794824,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","26-MAR-09","Y"
"1955",201701309041568672,"CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)","C00008474","30-JAN-17","Y"
"1956",14960870126,"CITIZENS FINANCIAL GROUP INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","C00307249","01-MAY-14","Y"
"1957",201612139040605728,"CITIZENS FINANCIAL GROUP INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","C00307249","13-DEC-16","Y"
"1958",12951784921,"CITIZENS FINANCIAL GROUP INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","C00307249","17-MAY-12","Y"
"1959",29991868108,"CITIZENS FINANCIAL GROUP INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","C00307249","27-MAR-09","Y"
"1960",11030660832,"CITIZENS FOR AMERICAN PROSPERITY","C00499533","06-SEP-11",""
"1961",11030634638,"CITIZENS FOR AMERICAN PROSPERITY","C00499533","25-JUL-11","Y"
"1962",11030643573,"CITIZENS FOR AMERICAN PROSPERITY","C00499533","02-AUG-11",""
"1963",29991795344,"CITIZENS FOR GLOBAL SOLUTIONS INC. POLITICAL ACTION COMMITTEE -- GLOBAL SOLUTIONS PAC","C00043992","26-MAR-09","Y"
"1964",12950318717,"CITIZENS FOR GLOBAL SOLUTIONS INC. POLITICAL ACTION COMMITTEE -- GLOBAL SOLUTIONS PAC","C00043992","31-JAN-12","Y"
"1965",13031144616,"CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS INC PAC (CRES PAC)","C00553974","30-DEC-13","Y"
"1966",29030060184,"CITIZENS FOR RESPONSIBLE GOVERNMENT-EMPLOYEES OF MSE INC","C00218131","26-MAR-09","Y"
"1967",14960654987,"CITYPAC","C00187526","11-APR-14","Y"
"1968",29934357098,"CITYPAC","C00187526","28-JUL-09",""
"1969",201610059032171040,"CITYPAC","C00187526","05-OCT-16","Y"
"1970",201605279017317376,"CITYPAC","C00187526","27-MAY-16","Y"
"1971",29933399670,"CLARK HILL FEDERAL POLITICAL ACTION COMMITTEE THE","C00413484","27-MAR-09","Y"
"1972",13940928146,"CLARK HILL FEDERAL POLITICAL ACTION COMMITTEE THE","C00413484","20-JUN-13","Y"
"1973",13964101528,"CLARK HILL FEDERAL POLITICAL ACTION COMMITTEE THE","C00413484","18-JUL-13","Y"
"1974",11953280972,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES INC.","C00422352","14-DEC-11","Y"
"1975",14960297708,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES INC.","C00422352","30-JAN-14","Y"
"1976",29991778442,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES INC.","C00422352","20-MAR-09","Y"
"1977",29991793383,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","26-MAR-09","Y"
"1978",29933634666,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","04-MAY-09","Y"
"1979",10931427795,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","13-OCT-10","Y"
"1980",14940547930,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","04-MAR-14","Y"
"1981",201508139000821472,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","13-AUG-15","Y"
"1982",201711169086694496,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","16-NOV-17","Y"
"1983",13031034531,"CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","C00039016","06-FEB-13",""
"1984",201703229051880736,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","22-MAR-17","Y"
"1985",201508189000839200,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","18-AUG-15","Y"
"1986",29933395689,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","24-MAR-09","Y"
"1987",14961240686,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","11-JUN-14","Y"
"1988",29992088520,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","11-MAY-09","Y"
"1989",15950841460,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","C00075473","05-MAR-15","Y"
"1990",29993405286,"CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT","C00078287","01-DEC-09","Y"
"1991",201708229071116096,"CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT","C00078287","22-AUG-17","Y"
"1992",201807029115209248,"CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT","C00078287","02-JUL-18","Y"
"1993",29991793407,"CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT","C00078287","24-MAR-09","Y"
"1994",14960881372,"CNG HOLDINGS INC. PAC","C00441311","08-MAY-14",""
"1995",14941224488,"CNG HOLDINGS INC. PAC","C00441311","19-MAY-14",""
"1996",201701309041543488,"CNG HOLDINGS INC. PAC","C00441311","30-JAN-17","Y"
"1997",201707059066469728,"CNG HOLDINGS INC. PAC","C00441311","05-JUL-17","Y"
"1998",201707189066777088,"CNG HOLDINGS INC. PAC","C00441311","18-JUL-17","Y"
"1999",14960609233,"CNG HOLDINGS INC. PAC","C00441311","07-APR-14",""
"2000",201705309055162336,"COALITION OF AMERICAN MADE BUSINESSES PAC","C00646620","30-MAY-17","Y"
"2001",10990847735,"COALPAC A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION","C00109819","13-JUL-10","Y"
"2002",13941674282,"COALPAC A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION","C00109819","01-OCT-13","Y"
"2003",13941731567,"COALPAC A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION","C00109819","04-OCT-13","Y"
"2004",29993311639,"COALPAC A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION","C00109819","05-NOV-09","Y"
"2005",10030483673,"COALTION FOR AN INDEPENDENT AMERICA INC","C00491100","03-NOV-10","Y"
"2006",29991789197,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","24-MAR-09","Y"
"2007",14960610952,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","07-APR-14","Y"
"2008",14974204406,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","23-SEP-14","Y"
"2009",201801299090687808,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","29-JAN-18","Y"
"2010",201805179112082080,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","17-MAY-18","Y"
"2011",201807169115715488,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","16-JUL-18","Y"
"2012",10931411625,"COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","11-OCT-10","Y"
"2013",29991706020,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","10-MAR-09","Y"
"2014",201703039050596704,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","03-MAR-17","Y"
"2015",14940331616,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","06-FEB-14","Y"
"2016",13962172933,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","08-MAY-13","Y"
"2017",11990311174,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","18-MAR-11","Y"
"2018",10931403665,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","11-OCT-10","Y"
"2019",10990432703,"THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00012468","08-APR-10","Y"
"2020",10932105084,"COCA-COLA REFRESHMENTS USA INC NONPARTISAN POLITICAL ACTION COMMITTEE FOR GOOD GOVERNMENT","C00250134","11-DEC-10","Y"
"2021",29933396795,"COCA-COLA REFRESHMENTS USA INC NONPARTISAN POLITICAL ACTION COMMITTEE FOR GOOD GOVERNMENT","C00250134","25-MAR-09","Y"
"2022",10990821322,"COCA-COLA REFRESHMENTS USA INC NONPARTISAN POLITICAL ACTION COMMITTEE FOR GOOD GOVERNMENT","C00250134","29-JUN-10","Y"
"2023",10991244835,"COCA-COLA REFRESHMENTS USA INC NONPARTISAN POLITICAL ACTION COMMITTEE FOR GOOD GOVERNMENT","C00250134","07-OCT-10","Y"
"2024",201801249090602368,"COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC)","C00485979","24-JAN-18","Y"
"2025",14983680874,"COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC)","C00485979","15-DEC-14","Y"
"2026",10030361954,"COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC)","C00485979","09-JUL-10","Y"
"2027",10991229463,"COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC)","C00485979","29-SEP-10","Y"
"2028",13941731499,"COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC)","C00485979","04-OCT-13","Y"
"2029",29933401404,"COLLECTIVE BRANDS INC. POLITICAL ACTION COMMITTEE","C00319368","29-MAR-09","Y"
"2030",15970027638,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","21-JAN-15","Y"
"2031",14960667732,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","14-APR-14","Y"
"2032",12952500889,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","16-JUL-12","Y"
"2033",201801319091046624,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","31-JAN-18","Y"
"2034",201801299090692576,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","29-JAN-18","Y"
"2035",29933348736,"COLLEGE OF AMERICAN PATHOLOGISTS POLITICAL ACTION COMMITTEE","C00274944","13-MAR-09","Y"
"2036",201512139004176544,"COLOMBIAN GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596395","13-DEC-15","Y"
"2037",12030890667,"COLORADO CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","C00530345","24-SEP-12","Y"
"2038",12030960637,"COLORADO CONGRESSIONAL CAUCUS","C00538165","13-NOV-12","Y"
"2039",12030961901,"COLORADO DEMOCRATIC EXECUTIVE BOARD","C00537142","13-NOV-12","Y"
"2040",12030933017,"COLORADO DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533372","22-OCT-12","Y"
"2041",201512119004175904,"COLORADO GOVERNMENT RELATIONS BUREAU","C00595819","11-DEC-15","Y"
"2042",12030961252,"COLORADO REPUBLICAN EXECUTIVE BOARD","C00539387","15-NOV-12","Y"
"2043",12030941456,"COLORADO REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535021","31-OCT-12","Y"
"2044",12030944945,"COLORADO SENATORIAL CAUCUS","C00535377","02-NOV-12","Y"
"2045",29935394549,"COLPAC - THE POLITICAL ACTION COMMITTEE OF COLONIAL LIFE & ACCIDENT INSURANCE COMPANY","C00111898","29-OCT-09","Y"
"2046",29933398251,"COLPAC - THE POLITICAL ACTION COMMITTEE OF COLONIAL LIFE & ACCIDENT INSURANCE COMPANY","C00111898","26-MAR-09","Y"
"2047",201607089020380160,"COLUMBIA PIPELINE GROUP INC. PAC","C00575340","08-JUL-16","Y"
"2048",201507019000006464,"COLUMBIA PIPELINE GROUP INC. PAC","C00575340","01-JUL-15","Y"
"2049",15031410593,"COLUMBIA PIPELINE GROUP INC. PAC","C00575340","02-APR-15","Y"
"2050",201702099047651584,"COLUMBIA PIPELINE GROUP INC. PAC","C00575340","09-FEB-17","Y"
"2051",12952832737,"COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL","C00248716","21-AUG-12","Y"
"2052",29933366342,"COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL","C00248716","19-MAR-09","Y"
"2053",29934088551,"COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL","C00248716","24-JUN-09","Y"
"2054",201509090300021728,"COMMERCIAL LAW LEAGUE OF AMERICA POLITICAL ACTION COMMITTEE","C00234682","09-SEP-15",""
"2055",10030430942,"COMMERCIAL LAW LEAGUE OF AMERICA POLITICAL ACTION COMMITTEE","C00234682","29-SEP-10","Y"
"2056",29991793267,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","26-MAR-09","Y"
"2057",11930581362,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","31-MAR-11","Y"
"2058",11971560808,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","11-OCT-11","Y"
"2059",12961274966,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","20-NOV-12","Y"
"2060",13960518355,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","29-JAN-13","Y"
"2061",201604089012258208,"COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC","C00411173","08-APR-16","Y"
